,Regressor,Method,k,n_rep,EC,EC_vec_sd,EC_scalar_sd,EC_median,EC_1%,EC_5%,EC_25%,EC_50%,EC_75%,EC_95%,EC_99%,EC_max,EC_min,MAE,MAE_sd,MAPE,MAPE_sd,MSqE,MSqE_sd,RMSqE,RMSqE_sd,R2,R2_sd,Abs_Err_Std,Abs_Err_Std_sd
11,Lasso-H,ratio-signed,5,5,0.8202879027945643,0.20021886974199485,0.08168494562927422,0.9158049248226263,-0.4582749910095494,0.26538335315469863,0.7901880542576715,0.9158049248226263,0.9801839789110852,1.0,1.0,1.0,-0.9945700933080405,86.77799456305428,0.3086348779952696,2.6608935032208056,0.04249950774128104,14268.446748175385,133.0122915717948,119.44935872969181,0.5566335202084984,0.6212543370947171,0.0035307156717918464,82.14249829637579,0.5141499406827735
12,Lasso-H,ratio-diff-signed,5,5,0.07678289943199725,0.08744337129582938,0.0349872781871231,0.03954637660260426,-0.6130198616098224,0.0,0.006871797660058661,0.03954637660260426,0.10459202164360587,0.3869393885998016,0.7379944626002665,0.9846009015183997,-0.9783810670882223,86.77799456305428,0.3086348779952696,2.6608935032208056,0.04249950774128104,14268.446748175385,133.0122915717948,119.44935872969181,0.5566335202084984,0.6212543370947171,0.0035307156717918464,82.14249829637579,0.5141499406827735
13,Lasso-H,intersection_union_sample,5,5,0.4421466269198678,0.42919951611007057,0.041097412324199736,0.38611444563688097,0.0,0.0,0.0,0.38611444563688097,0.9187523880712989,1.0,1.0,1.0,0.0,86.77799456305428,0.3086348779952696,2.6608935032208056,0.04249950774128104,14268.446748175385,133.0122915717948,119.44935872969181,0.5566335202084984,0.6212543370947171,0.0035307156717918464,82.14249829637579,0.5141499406827735
14,Lasso-H,intersection_union_all,5,5,0.2922038813499541,0.009835673807382823,NA,0.2896377447849955,0.28306095329829917,0.28306095329829917,0.2858123233539741,0.2896377447849955,0.29272069623384933,0.31337353310346255,0.32260735650326167,0.32260735650326167,0.28306095329829917,86.77799456305428,0.3086348779952696,2.6608935032208056,0.04249950774128104,14268.446748175385,133.0122915717948,119.44935872969181,0.5566335202084984,0.6212543370947171,0.0035307156717918464,82.14249829637579,0.5141499406827735
15,Lasso-H,negative_incon,5,5,0.2291532058858147,0.6476792674183673,0.031951248273216236,0.38611444563688097,-0.5,-0.5,-0.4772349873034099,0.38611444563688097,0.9187523880712989,1.0,1.0,1.0,-0.5,86.77799456305428,0.3086348779952696,2.6608935032208056,0.04249950774128104,14268.446748175385,133.0122915717948,119.44935872969181,0.5566335202084984,0.6212543370947171,0.0035307156717918464,82.14249829637579,0.5141499406827735
16,Lasso-H,positive_incon,5,5,130.41199571282405,152.62498201369803,0.9432698766851515,80.07363628364908,2.4226868634090692,7.530119897677594,34.70441370122592,80.07363628364908,160.54350764922836,504.422288101089,726.452363152906,922.4252895466059,0.09271726644152523,86.77799456305428,0.3086348779952696,2.6608935032208056,0.04249950774128104,14268.446748175385,133.0122915717948,119.44935872969181,0.5566335202084984,0.6212543370947171,0.0035307156717918464,82.14249829637579,0.5141499406827735
17,Lasso-H,intersection_union_distance,5,5,95.0783682919297,161.9400183595168,1.9814310915795206,16.31124035644777,0.0,0.0,5.181603081653407,16.31124035644777,110.98062187547112,504.422288101089,726.452363152906,922.4252895466059,0.0,86.77799456305428,0.3086348779952696,2.6608935032208056,0.04249950774128104,14268.446748175385,133.0122915717948,119.44935872969181,0.5566335202084984,0.6212543370947171,0.0035307156717918464,82.14249829637579,0.5141499406827735
18,Ridge-H,ratio,5,5,0.8419279673446632,0.13892563172103806,0.07170625436539742,0.9157336518109342,0.09959883353968366,0.3605508886996089,0.7930709654227575,0.9157336518109342,0.980313937939526,1.0,1.0,1.0,0.002925882739870912,86.76423861569627,0.30533220063171823,2.6648385878675653,0.042706165705645664,14266.461736234156,128.30607436342808,119.44113586171184,0.5369670790689122,0.6213070278098894,0.0034057925187802947,82.14505948116616,0.4976614588115879
19,Ridge-H,ratio-diff,5,5,0.10342446191428147,0.11292539782585313,0.04715145037900763,0.04398646341910954,0.0,0.0,0.009940879416559393,0.04398646341910954,0.11540482804864176,0.46999280233076995,0.8188451451534043,0.9941653061502855,0.0,86.76423861569627,0.30533220063171823,2.6648385878675653,0.042706165705645664,14266.461736234156,128.30607436342808,119.44113586171184,0.5369670790689122,0.6213070278098894,0.0034057925187802947,82.14505948116616,0.4976614588115879
20,Ridge-H,ratio-signed,5,5,0.8193183828675,0.20226154196743662,0.08195581620632912,0.9153927524047137,-0.518358390911761,0.2528145317223521,0.7904050252395014,0.9153927524047137,0.9802575169501488,1.0,1.0,1.0,-0.995565257600673,86.76423861569627,0.30533220063171823,2.6648385878675653,0.042706165705645664,14266.461736234156,128.30607436342808,119.44113586171184,0.5369670790689122,0.6213070278098894,0.0034057925187802947,82.14505948116616,0.4976614588115879
21,Ridge-H,ratio-diff-signed,5,5,0.07843484050093817,0.08910378150920803,0.036643675586550496,0.03950619065268228,-0.5669873820924544,0.0,0.006922961322124873,0.03950619065268228,0.1047646091897676,0.3923024311803132,0.7484967957004993,0.9856963729301067,-0.9941653061502855,86.76423861569627,0.30533220063171823,2.6648385878675653,0.042706165705645664,14266.461736234156,128.30607436342808,119.44113586171184,0.5369670790689122,0.6213070278098894,0.0034057925187802947,82.14505948116616,0.4976614588115879
22,Ridge-H,intersection_union_sample,5,5,0.44248045851820145,0.4289769936853591,0.04190379361301314,0.3793637913872376,0.0,0.0,0.0,0.3793637913872376,0.9189502312158131,1.0,1.0,1.0,0.0,86.76423861569627,0.30533220063171823,2.6648385878675653,0.042706165705645664,14266.461736234156,128.30607436342808,119.44113586171184,0.5369670790689122,0.6213070278098894,0.0034057925187802947,82.14505948116616,0.4976614588115879
